sample_id	cut_off_reads	unmapped_ratios	cut_off_unmapped	ercc_percentage	cut_off_ercc	cut_off_genes	ercc_conversion	conversion	conversion_outlier	filter_all
20170912-A01	TRUE	0.353942210371101	TRUE	0.0455956118150171	TRUE	TRUE	0.0307621871457225	0.0831193801485469	FALSE	TRUE
20170912-A02	TRUE	0.366611804552497	TRUE	0.0392050651602525	TRUE	TRUE	0.0378847477628085	0.0991710902286201	FALSE	TRUE
20170912-A03	TRUE	0.353689115967803	TRUE	0.0443305381002424	TRUE	TRUE	0.0358974358974359	0.0936485448838556	FALSE	TRUE
20170912-A04	FALSE	0.492363089264551	FALSE	0.109854557764904	TRUE	FALSE	0.0427653574439631	0.132949574192437	FALSE	FALSE
20170912-A05	TRUE	0.369675236719478	TRUE	0.0340108735371642	TRUE	TRUE	0.0428676610945979	0.104682499740683	FALSE	TRUE
20170912-A06	FALSE	0.690437313402245	FALSE	0.331332347553574	FALSE	FALSE	0.0793312462532472	0.269210456825984	FALSE	FALSE
20170912-A07	TRUE	0.343773693649333	TRUE	0.0428165489249764	TRUE	TRUE	0.0355480321625053	0.0948554702118939	FALSE	TRUE
20170912-A08	TRUE	0.435902486524926	TRUE	0.0689900312117799	TRUE	TRUE	0.0371168271601734	0.109465674403575	FALSE	FALSE
20170912-A09	TRUE	0.345233845830029	TRUE	0.0712084255736575	TRUE	TRUE	0.0337878717363988	0.0932898262690849	FALSE	FALSE
20170912-A10	FALSE	0.689417234425977	FALSE	0.37591941502556	FALSE	FALSE	0.0749368831764976	0.256800193550617	FALSE	FALSE
20170912-A11	TRUE	0.304021725074357	TRUE	0.0408995191603887	TRUE	TRUE	0.0359076725403818	0.0886062318342589	FALSE	TRUE
20170912-A12	TRUE	0.346004274591296	TRUE	0.0280625608022151	TRUE	TRUE	0.0537543859649123	0.120264852067168	FALSE	TRUE
20170912-B01	TRUE	0.30307721616847	TRUE	0.0319670402872033	TRUE	TRUE	0.0419974317067476	0.0995480261946158	FALSE	TRUE
20170912-B02	TRUE	0.34623981787785	TRUE	0.0508314852256578	TRUE	TRUE	0.0304632642575784	0.0841963074530921	FALSE	TRUE
20170912-B03	TRUE	0.435722467533639	TRUE	0.0970448141534724	TRUE	FALSE	0.0326823529411765	0.119477195591367	FALSE	FALSE
20170912-B04	TRUE	0.328018723994452	TRUE	0.0532695147662996	TRUE	TRUE	0.0303382540974079	0.0850547866488279	FALSE	TRUE
20170912-B05	TRUE	0.368818017622187	TRUE	0.0540565546243478	TRUE	TRUE	0.0332124373446351	0.0880010528865864	FALSE	TRUE
20170912-B06	TRUE	0.2985107114437	TRUE	0.0396599196342931	TRUE	TRUE	0.0353452838437996	0.0921487528672314	FALSE	TRUE
20170912-B07	TRUE	0.30000063171327	TRUE	0.0321772970067794	TRUE	TRUE	0.0463072608289187	0.10971392220408	FALSE	TRUE
20170912-B08	FALSE	0.445635918636597	FALSE	0.142340405392614	TRUE	FALSE	0.0327744264475372	0.11804958807994	FALSE	FALSE
20170912-B09	TRUE	0.319814489738422	TRUE	0.0579880073154102	TRUE	TRUE	0.0321758241758242	0.0866484998876979	FALSE	TRUE
20170912-B10	TRUE	0.292805741362707	TRUE	0.0260435448396617	TRUE	TRUE	0.0558562799089982	0.120136993631937	FALSE	TRUE
20170912-B11	TRUE	0.287643057247541	TRUE	0.0435512517417582	TRUE	TRUE	0.0379765687053217	0.0920266208964539	FALSE	TRUE
20170912-B12	TRUE	0.325431928030032	TRUE	0.043588322554837	TRUE	TRUE	0.0364944314325319	0.094084366456101	FALSE	TRUE
20170912-C01	TRUE	0.391093239638852	TRUE	0.0867352615644087	TRUE	TRUE	0.0323858393536336	0.101003427432718	FALSE	TRUE
20170912-C02	TRUE	0.308334244183356	TRUE	0.0382096196876685	TRUE	TRUE	0.0380341012889475	0.0950627652184609	FALSE	TRUE
20170912-C03	TRUE	0.299836725075325	TRUE	0.0468063400745055	TRUE	TRUE	0.0336534167038857	0.0904154213167348	FALSE	TRUE
20170912-C04	TRUE	0.354541876024485	TRUE	0.0536027088584039	TRUE	TRUE	0.0303584905660377	0.086734317560121	FALSE	TRUE
20170912-C05	TRUE	0.351820118754985	TRUE	0.0444779524668527	TRUE	TRUE	0.0348331558395456	0.0916965636392193	FALSE	TRUE
20170912-C06	TRUE	0.354719640861079	TRUE	0.0525227986202507	TRUE	TRUE	0.03564453125	0.0965787312831081	FALSE	TRUE
20170912-C07	TRUE	0.282110250217492	TRUE	0.0253654929985683	TRUE	TRUE	0.0598482235253536	0.122970538215005	FALSE	TRUE
20170912-C08	TRUE	0.323540891226901	TRUE	0.0434744155733399	TRUE	TRUE	0.0351892664260977	0.0906136464503965	FALSE	TRUE
20170912-C09	TRUE	0.29645446237398	TRUE	0.0278729280738308	TRUE	TRUE	0.0497459213693501	0.111067732064576	FALSE	TRUE
20170912-C10	TRUE	0.2970267510161	TRUE	0.0380268026461397	TRUE	TRUE	0.039074919234911	0.0921253671479511	FALSE	TRUE
