sample_id	cut_off_reads	unmapped_ratios	cut_off_unmapped	ercc_percentage	cut_off_ercc	cut_off_genes	ercc_conversion	conversion	conversion_outlier	filter_all
20170920-A01	TRUE	0.322626894807477	TRUE	0.0826366381043529	TRUE	TRUE	0.0354984271357376	0.09522242241307	FALSE	TRUE
20170920-A02	TRUE	0.437891856596499	TRUE	0.224843953631936	FALSE	FALSE	0.0294239209588852	0.113020443815189	FALSE	FALSE
20170920-A03	TRUE	0.341114278532037	TRUE	0.0778560088432307	TRUE	TRUE	0.0439449897250923	0.11765962093819	FALSE	TRUE
20170920-A04	TRUE	0.434421458833452	TRUE	0.222850885198029	FALSE	FALSE	0.0284297837489327	0.111302135783558	FALSE	FALSE
20170920-A05	TRUE	0.470537763144767	FALSE	0.233637345795332	FALSE	FALSE	0.0307882568018066	0.119478151957586	FALSE	FALSE
20170920-A06	TRUE	0.313291318580944	TRUE	0.113360898760769	TRUE	TRUE	0.0331452674853062	0.0918919511019586	FALSE	TRUE
20170920-A07	TRUE	0.3035629142277	TRUE	0.0694335817132612	TRUE	TRUE	0.0453797243649743	0.112304161622003	FALSE	TRUE
20170920-A08	TRUE	0.351387138458593	TRUE	0.0658423489424301	TRUE	TRUE	0.0504126938949765	0.129437111090489	FALSE	TRUE
20170920-A09	TRUE	0.28154397699946	TRUE	0.0967049366382202	TRUE	TRUE	0.0373607562927133	0.0998844576034396	FALSE	TRUE
20170920-A10	FALSE	0.670209414381023	FALSE	0.0528223427270939	TRUE	FALSE	0.382978723404255	0.501854104245157	TRUE	FALSE
20170920-A11	TRUE	0.263979384816413	TRUE	0.105846293241971	TRUE	TRUE	0.0378925686159114	0.0992824558068808	FALSE	TRUE
20170920-A12	TRUE	0.296559008923062	TRUE	0.0997635789383656	TRUE	TRUE	0.035247146426297	0.0944999517885105	FALSE	TRUE
20170920-B01	TRUE	0.332760454285161	TRUE	0.0708999798802877	TRUE	TRUE	0.041605699167886	0.107771816094289	FALSE	TRUE
20170920-B02	TRUE	0.334147853729383	TRUE	0.057527365327117	TRUE	TRUE	0.0532768081631155	0.130028656761898	FALSE	FALSE
20170920-B03	TRUE	0.41453624894455	TRUE	0.227326678474523	FALSE	FALSE	0.0327745490749959	0.122415819324511	FALSE	FALSE
20170920-B04	TRUE	0.331665321141707	TRUE	0.104009541055534	TRUE	TRUE	0.031843381478871	0.0919781732628578	FALSE	TRUE
20170920-B05	TRUE	0.297951626053085	TRUE	0.0887793306556255	TRUE	TRUE	0.0353820752523138	0.0951232088118806	FALSE	TRUE
20170920-B06	TRUE	0.35895345682775	TRUE	0.0772297153270333	TRUE	TRUE	0.0408734829727645	0.123778431521366	FALSE	TRUE
20170920-B07	FALSE	0.423524351574925	TRUE	0.323561563020544	FALSE	FALSE	0.0362783214908165	0.134912593466634	FALSE	FALSE
20170920-B08	TRUE	0.293965552644331	TRUE	0.080407955291041	TRUE	TRUE	0.0426366122195055	0.107793299342288	FALSE	TRUE
20170920-B09	TRUE	0.305937219618693	TRUE	0.10184664453924	TRUE	TRUE	0.0327774519459537	0.0918679122595158	FALSE	TRUE
20170920-B10	TRUE	0.329245442621877	TRUE	0.119878770620182	TRUE	TRUE	0.033742817067101	0.0961585292549174	FALSE	TRUE
20170920-B11	TRUE	0.329942929921838	TRUE	0.122359487442734	TRUE	TRUE	0.0311776462905428	0.0919402696697443	FALSE	TRUE
20170920-B12	TRUE	0.412372940205844	TRUE	0.0806561429376816	TRUE	TRUE	0.0386187058096083	0.104863956892749	FALSE	TRUE
20170920-C01	TRUE	0.342012387286627	TRUE	0.0907026342245803	TRUE	TRUE	0.0367242859522559	0.100861425327797	FALSE	TRUE
20170920-C02	TRUE	0.33794491831719	TRUE	0.0844689355782973	TRUE	TRUE	0.0374075797528566	0.103705258988763	FALSE	TRUE
20170920-C03	TRUE	0.361243638498652	TRUE	0.0962093943029818	TRUE	TRUE	0.0359669381305458	0.0993502627423572	FALSE	TRUE
20170920-C04	FALSE	0.488263789448944	FALSE	0.315157855344628	FALSE	FALSE	0.0377681824315207	0.145409272115349	FALSE	FALSE
20170920-C05	TRUE	0.332925740252565	TRUE	0.0911045265481659	TRUE	TRUE	0.0354365853085579	0.0951280200376117	FALSE	TRUE
20170920-C06	TRUE	0.317557859567853	TRUE	0.0985828963141891	TRUE	TRUE	0.0354357491678612	0.0959310366839731	FALSE	TRUE
20170920-C07	TRUE	0.297278117515753	TRUE	0.0882073829758229	TRUE	TRUE	0.0415485032635607	0.106244989950858	FALSE	TRUE
20170920-C08	TRUE	0.359821540729657	TRUE	0.179558392271865	FALSE	FALSE	0.03478960514939	0.102322744172105	FALSE	FALSE
20170920-C09	TRUE	0.355155908661927	TRUE	0.0945989756316006	TRUE	TRUE	0.0356389994945697	0.122105987239486	FALSE	TRUE
20170920-C10	FALSE	0.427501623512755	TRUE	0.277813355861073	FALSE	FALSE	0.034062484673108	0.124176746994773	FALSE	FALSE
20170920-C11	TRUE	0.289218417869134	TRUE	0.101167431650369	TRUE	TRUE	0.0391416454144534	0.101057558808362	FALSE	TRUE
20170920-C12	TRUE	0.367916723192125	TRUE	0.127413401691006	TRUE	TRUE	0.0337845051542723	0.0973974900036728	FALSE	TRUE
20170920-D01	FALSE	0.40887721789097	TRUE	0.313787936220034	FALSE	FALSE	0.0318818654955575	0.138582579605997	FALSE	FALSE
20170920-D02	TRUE	0.310095287862773	TRUE	0.109426643408006	TRUE	TRUE	0.0361300471945464	0.0994341799153203	FALSE	TRUE
20170920-D03	TRUE	0.34219206075368	TRUE	0.0875921239242982	TRUE	TRUE	0.0355275489567405	0.0977039952047119	FALSE	TRUE
20170920-D04	TRUE	0.335555098902264	TRUE	0.0415733447730594	TRUE	TRUE	0.0853106158322584	0.180546788880979	FALSE	FALSE
20170920-D05	TRUE	0.336501165720499	TRUE	0.149476422832552	TRUE	TRUE	0.0335223013493253	0.0986819342614713	FALSE	TRUE
20170920-D06	TRUE	0.316434239585039	TRUE	0.0827597965266223	TRUE	TRUE	0.0378517224293947	0.10852711353517	FALSE	TRUE
20170920-D07	TRUE	0.405834180197776	TRUE	0.190283643933783	FALSE	TRUE	0.0333473595623817	0.117522788085911	FALSE	FALSE
20170920-D08	TRUE	0.32471826689326	TRUE	0.0843709920063579	TRUE	TRUE	0.0372185633328228	0.102612142168278	FALSE	TRUE
20170920-D09	TRUE	0.310796669719099	TRUE	0.0905583174287947	TRUE	TRUE	0.0359279274941926	0.0981829647550791	FALSE	TRUE
20170920-D10	TRUE	0.423769629778605	TRUE	0.159024269647398	TRUE	FALSE	0.0316411563653822	0.117180727215339	FALSE	FALSE
20170920-D11	TRUE	0.297672265853543	TRUE	0.0607287637284226	TRUE	TRUE	0.0541056895036491	0.128630028664624	FALSE	FALSE
20170920-D12	TRUE	0.3431043400147	TRUE	0.0962538590638792	TRUE	TRUE	0.0330427295231945	0.0946860088046227	FALSE	TRUE
20170920-E01	TRUE	0.407497885259722	TRUE	0.245413405532758	FALSE	TRUE	0.0352500790139064	0.166264526057748	FALSE	FALSE
20170920-E02	TRUE	0.36834669681827	TRUE	0.122457400050821	TRUE	TRUE	0.0319883305255372	0.100734518046027	FALSE	TRUE
20170920-E03	TRUE	0.312229121684449	TRUE	0.0645311900274406	TRUE	TRUE	0.0461331321112048	0.118324098436142	FALSE	FALSE
20170920-E04	TRUE	0.322427434808707	TRUE	0.116519453114917	TRUE	TRUE	0.031541704305932	0.0946929660909943	FALSE	TRUE
20170920-E05	TRUE	0.310538916797053	TRUE	0.0902730349058207	TRUE	TRUE	0.0336060616434448	0.0948750174240115	FALSE	TRUE
20170920-E06	TRUE	0.329447899063991	TRUE	0.0769869855356686	TRUE	TRUE	0.0379873870971739	0.0991416823604562	FALSE	TRUE
20170920-E07	TRUE	0.378540440764782	TRUE	0.193250137078134	FALSE	FALSE	0.0304886607447214	0.114495841209376	FALSE	FALSE
20170920-E08	FALSE	0.404457581596936	TRUE	0.315672025885495	FALSE	FALSE	0.0332246368549472	0.149545150818413	FALSE	FALSE
20170920-E09	TRUE	0.371525631371315	TRUE	0.196386177789501	FALSE	FALSE	0.0323729951850292	0.121222406142633	FALSE	FALSE
20170920-E10	TRUE	0.294251373737701	TRUE	0.069586986604195	TRUE	TRUE	0.0488976170044227	0.119454974255127	FALSE	TRUE
20170920-E11	TRUE	0.304961455561	TRUE	0.102162621088004	TRUE	TRUE	0.0335911776645167	0.0982460103924911	FALSE	TRUE
20170920-E12	FALSE	0.556435404428573	FALSE	0.25757457897398	FALSE	FALSE	0.0402114005285013	0.159526204396387	FALSE	FALSE
20170920-F01	TRUE	0.357532672987979	TRUE	0.16513564338267	TRUE	TRUE	0.0304685199783453	0.1085390927167	FALSE	TRUE
20170920-F02	TRUE	0.444195801831733	FALSE	0.162661859320934	TRUE	TRUE	0.0308699039210595	0.120907126296695	FALSE	TRUE
20170920-F03	TRUE	0.399877056725021	TRUE	0.122407281031885	TRUE	TRUE	0.031805435958579	0.115644551069337	FALSE	FALSE
20170920-F04	TRUE	0.349903285361404	TRUE	0.0763015929923018	TRUE	TRUE	0.0389211587554109	0.110297676361654	FALSE	FALSE
20170920-F05	TRUE	0.361750236341278	TRUE	0.10162028232686	TRUE	TRUE	0.0323915647189666	0.0965111185861524	FALSE	TRUE
20170920-F06	TRUE	0.346928437557014	TRUE	0.0923921037454828	TRUE	TRUE	0.0357457823183791	0.101825827955133	FALSE	TRUE
20170920-F07	TRUE	0.305364503065811	TRUE	0.0903136545940005	TRUE	TRUE	0.0343746095214295	0.0985157959675628	FALSE	TRUE
20170920-F08	TRUE	0.3770724962224	TRUE	0.0835433636824154	TRUE	TRUE	0.0369664823945416	0.111105813059772	FALSE	FALSE
20170920-F09	TRUE	0.413229586597085	TRUE	0.187141988543633	FALSE	FALSE	0.03594917394507	0.12509501443008	FALSE	FALSE
20170920-F10	TRUE	0.315441397417437	TRUE	0.0867851900697753	TRUE	TRUE	0.0334828580583146	0.0931499726416623	FALSE	TRUE
20170920-F11	TRUE	0.32506089157829	TRUE	0.0831522446993015	TRUE	TRUE	0.0357437286538688	0.0946510147132351	FALSE	TRUE
20170920-F12	TRUE	0.391470009415076	TRUE	0.101974474264809	TRUE	TRUE	0.0347702251191324	0.0989430212267028	FALSE	TRUE
20170920-G01	TRUE	0.370972719461043	TRUE	0.102373040798208	TRUE	TRUE	0.0326892215700499	0.0917832902199223	FALSE	TRUE
20170920-G02	FALSE	0.537323756424532	FALSE	0.294238371967422	FALSE	FALSE	0.0407782672540382	0.16636252296387	FALSE	FALSE
20170920-G03	FALSE	0.457541220303541	FALSE	0.290834413684706	FALSE	FALSE	0.0368836291913215	0.151132495806071	FALSE	FALSE
20170920-G04	TRUE	0.350357795967354	TRUE	0.053242118330017	TRUE	TRUE	0.0556822272890916	0.144453165074455	FALSE	FALSE
20170920-G05	TRUE	0.309826541578622	TRUE	0.102084978874387	TRUE	TRUE	0.0380109058754176	0.109783162819931	FALSE	TRUE
20170920-G06	TRUE	0.327591245205059	TRUE	0.0814685639154599	TRUE	TRUE	0.0359426631629995	0.101524259682461	FALSE	TRUE
20170920-G07	TRUE	0.284519840675257	TRUE	0.0567951030843501	TRUE	TRUE	0.055078642622573	0.128801085536932	FALSE	FALSE
20170920-G08	FALSE	0.374491370843272	TRUE	0.246009047405413	FALSE	FALSE	0.0359535478641896	0.134890101943413	FALSE	FALSE
20170920-G09	TRUE	0.325513533987937	TRUE	0.083869532443016	TRUE	TRUE	0.036981715168684	0.0991404619574829	FALSE	TRUE
20170920-G10	FALSE	0.439063459063459	TRUE	0.33063420178538	FALSE	FALSE	0.0309707587355475	0.137161631236717	FALSE	FALSE
20170920-G11	FALSE	0.471283151641433	FALSE	0.324725859057944	FALSE	FALSE	0.0328159742379268	0.138508547796539	FALSE	FALSE
20170920-G12	TRUE	0.362283334541003	TRUE	0.0987982126283358	TRUE	TRUE	0.0349014575565348	0.0960520690323626	FALSE	TRUE
20170920-H01	TRUE	0.340627814200913	TRUE	0.0939159702091505	TRUE	TRUE	0.0336721506165077	0.0956862252781211	FALSE	TRUE
20170920-H02	TRUE	0.354996271924951	TRUE	0.0974734646064065	TRUE	TRUE	0.0365657452098874	0.100911572347085	FALSE	FALSE
20170920-H03	TRUE	0.367140434646794	TRUE	0.200645195409593	FALSE	FALSE	0.0293335969073976	0.110660810926304	FALSE	FALSE
20170920-H04	TRUE	0.258836469107655	TRUE	0.0947738395652	TRUE	TRUE	0.0357085251312084	0.0917563040715609	FALSE	TRUE
20170920-H05	FALSE	0.448239085363331	FALSE	0.40379840698527	FALSE	FALSE	0.0292372925070411	0.158711634147705	FALSE	FALSE
20170920-H06	TRUE	0.279693918615479	TRUE	0.0713119355691946	TRUE	TRUE	0.0517570917623905	0.11874380520813	FALSE	TRUE
20170920-H07	TRUE	0.338637868649011	TRUE	0.067085444937152	TRUE	TRUE	0.0453973628216876	0.122076056061067	FALSE	FALSE
20170920-H08	TRUE	0.30943280798725	TRUE	0.0796509506736725	TRUE	TRUE	0.039908121322838	0.102199941390715	FALSE	TRUE
20170920-H09	TRUE	0.347225842039873	TRUE	0.200702000565942	FALSE	TRUE	0.0272614023736637	0.0998255866135907	FALSE	FALSE
20170920-H10	TRUE	0.294036381163803	TRUE	0.110758778530525	TRUE	TRUE	0.0309088146556402	0.0841041482669682	FALSE	TRUE
20170920-H11	TRUE	0.277691559762436	TRUE	0.0972822216302321	TRUE	TRUE	0.0332629178821715	0.0904076047991498	FALSE	TRUE
20170920-H12	TRUE	0.300166869398936	TRUE	0.12547348937529	TRUE	TRUE	0.0432642487046632	0.109341983804428	FALSE	TRUE
