sample_id	cut_off_reads	unmapped_ratios	cut_off_unmapped	ercc_percentage	cut_off_ercc	cut_off_genes	ercc_conversion	conversion	conversion_outlier	filter_all
20170922-A01	TRUE	0.402563416856721	TRUE	0.0829169126788689	TRUE	TRUE	0.031536747040264	0.0861637534257696	FALSE	TRUE
20170922-A02	TRUE	0.383023704130411	TRUE	0.0474862994695875	TRUE	TRUE	0.0496291824767161	0.120472533251882	FALSE	TRUE
20170922-A03	TRUE	0.390074027031034	TRUE	0.0575354471188457	TRUE	TRUE	0.0407826496935408	0.104538072268615	FALSE	FALSE
20170922-A04	TRUE	0.408096650875188	TRUE	0.0763702141548592	TRUE	TRUE	0.0332263681234081	0.0966390204948224	FALSE	TRUE
20170922-A05	TRUE	0.40584615401909	TRUE	0.0555484608813856	TRUE	TRUE	0.0385375157521883	0.102316269599513	FALSE	TRUE
20170922-A06	TRUE	0.346548804790565	TRUE	0.0489300763564837	TRUE	TRUE	0.0435664449131916	0.106395376765616	FALSE	TRUE
20170922-A07	TRUE	0.376783717743096	TRUE	0.0457582516881922	TRUE	TRUE	0.049213867947606	0.11939726781612	FALSE	TRUE
20170922-A08	FALSE	0.575149946301676	FALSE	0.212968541349648	FALSE	FALSE	0.0550030622065385	0.167336148048771	FALSE	FALSE
20170922-A09	TRUE	0.400482963408012	TRUE	0.0611167215288431	TRUE	TRUE	0.0440842583249243	0.114294006834312	FALSE	TRUE
20170922-A10	TRUE	0.487074760875825	FALSE	0.108064389097232	TRUE	TRUE	0.0378426865504289	0.105301300866036	FALSE	TRUE
20170922-A11	TRUE	0.373545009807332	TRUE	0.0237320585542197	TRUE	TRUE	0.102319987974144	0.1923615951955	FALSE	FALSE
20170922-A12	TRUE	0.426455412895784	TRUE	0.0284266493849046	TRUE	TRUE	0.0981105295839617	0.190218386193412	FALSE	FALSE
20170922-B01	FALSE	0.555405418374104	FALSE	0.178063858812965	FALSE	FALSE	0.0483198370751103	0.152259569415696	FALSE	FALSE
20170922-B02	TRUE	0.456729780389083	FALSE	0.0904001314365515	TRUE	TRUE	0.0423934730645384	0.108567589811685	FALSE	TRUE
20170922-B03	TRUE	0.386868709066068	TRUE	0.0591034984792176	TRUE	TRUE	0.0435991802935887	0.108179468072383	FALSE	TRUE
20170922-B04	TRUE	0.442531506411831	FALSE	0.0640112152518612	TRUE	TRUE	0.0461253818682501	0.115793036963993	FALSE	TRUE
20170922-B05	TRUE	0.484554257395184	FALSE	0.093636010497693	TRUE	TRUE	0.0431043205504401	0.114171318656045	FALSE	TRUE
20170922-B06	TRUE	0.429619207564612	TRUE	0.0604528527871977	TRUE	TRUE	0.0433398195648328	0.114076469300826	FALSE	TRUE
20170922-B07	TRUE	0.381097437278981	TRUE	0.0765806752745466	TRUE	TRUE	0.0371860500950196	0.0966972855082657	FALSE	TRUE
20170922-B08	TRUE	0.344488420004779	TRUE	0.0532631556241035	TRUE	TRUE	0.0443058480479508	0.105410793319344	FALSE	TRUE
20170922-B09	TRUE	0.442838133545625	FALSE	0.0707136256349585	TRUE	TRUE	0.0429715950473416	0.10650132922683	FALSE	TRUE
20170922-B10	FALSE	0.592934783816025	FALSE	0.161182056319581	TRUE	FALSE	0.063822583375656	0.177094786699023	FALSE	FALSE
20170922-B11	TRUE	0.449302258391277	FALSE	0.054203881482359	TRUE	TRUE	0.0414284320421505	0.109361380737923	FALSE	TRUE
20170922-B12	FALSE	0.78940534030067	FALSE	0.295656965833606	FALSE	FALSE	0.0924386680771749	0.278594235689666	FALSE	FALSE
20170922-C01	TRUE	0.421042234918339	TRUE	0.0747515646422946	TRUE	TRUE	0.0379465413571826	0.103445787823549	FALSE	TRUE
20170922-C02	TRUE	0.386570984338944	TRUE	0.0743419763954018	TRUE	TRUE	0.0327926097584204	0.0916813238252059	FALSE	TRUE
20170922-C03	TRUE	0.444091279711269	FALSE	0.0610263368901499	TRUE	TRUE	0.0438236542620929	0.112190088076771	FALSE	TRUE
20170922-C04	TRUE	0.435618552257071	TRUE	0.0413683888934069	TRUE	TRUE	0.0569295752198284	0.133247157517081	FALSE	TRUE
20170922-C05	FALSE	0.581030503527521	FALSE	0.189422032621352	FALSE	FALSE	0.0535654329915545	0.161781754945294	FALSE	FALSE
20170922-C06	TRUE	0.386238201303922	TRUE	0.0694651915576318	TRUE	TRUE	0.0395106965726553	0.102589790075281	FALSE	TRUE
20170922-C07	TRUE	0.442589084806956	FALSE	0.102979713318053	TRUE	TRUE	0.0444045799836113	0.115956629473031	FALSE	TRUE
20170922-C08	TRUE	0.429521483906004	TRUE	0.0724786528466541	TRUE	TRUE	0.0378292412708624	0.101658626029304	FALSE	TRUE
20170922-C09	FALSE	0.621119941483464	FALSE	0.215458396855919	FALSE	FALSE	0.0665979234817238	0.191559170759811	FALSE	FALSE
20170922-C10	TRUE	0.440348354830869	TRUE	0.0703509154187253	TRUE	TRUE	0.045327083246139	0.112521475076233	FALSE	TRUE
20170922-C11	TRUE	0.38276188082826	TRUE	0.0453124576978906	TRUE	TRUE	0.0495449949443883	0.116983008919826	FALSE	TRUE
20170922-C12	FALSE	0.70653498321239	FALSE	0.179641547297765	FALSE	FALSE	0.0816640986132511	0.222978484038813	FALSE	FALSE
20170922-D01	FALSE	0.528612412820765	FALSE	0.146565170891061	TRUE	FALSE	0.0430300876074184	0.133856627838502	FALSE	FALSE
20170922-D02	TRUE	0.408149545248697	TRUE	0.0687319239022028	TRUE	TRUE	0.0387737682291194	0.101381431797336	FALSE	FALSE
20170922-D03	TRUE	0.445986715700688	FALSE	0.0695937938505609	TRUE	TRUE	0.0445674885081488	0.112384836859712	FALSE	TRUE
20170922-D04	TRUE	0.461097150979708	FALSE	0.0617235013367416	TRUE	TRUE	0.04449423815621	0.114761283631084	FALSE	TRUE
20170922-D05	FALSE	0.481078007440295	FALSE	0.142968135752713	TRUE	TRUE	0.0430857167601273	0.125101240924474	FALSE	FALSE
20170922-D06	TRUE	0.514399670117165	FALSE	0.115266475946743	TRUE	FALSE	0.0505779245522672	0.131108292741078	FALSE	FALSE
20170922-D07	TRUE	0.343420800466083	TRUE	0.0642462764199925	TRUE	TRUE	0.0400530648590692	0.109304195201846	FALSE	TRUE
20170922-D08	TRUE	0.395510797623325	TRUE	0.05651937479473	TRUE	TRUE	0.0422961876274125	0.102292406553125	FALSE	TRUE
20170922-D09	TRUE	0.499298278584917	FALSE	0.0636566716913968	TRUE	TRUE	0.0514027579648122	0.121812234100181	FALSE	TRUE
20170922-D10	TRUE	0.416431719558073	TRUE	0.0489540170088197	TRUE	TRUE	0.0541504619881592	0.120842634284475	FALSE	TRUE
20170922-D11	TRUE	0.423225118599825	TRUE	0.0654100834358681	TRUE	TRUE	0.0379735698323039	0.101666064761689	FALSE	TRUE
20170922-D12	TRUE	0.534102745961896	FALSE	0.0674505202221701	TRUE	TRUE	0.0475980608197444	0.120584391289832	FALSE	FALSE
20170922-E01	TRUE	0.489702345072386	FALSE	0.127299563326698	TRUE	TRUE	0.0479099506652181	0.142018614657874	FALSE	FALSE
20170922-E02	TRUE	0.392654754399381	TRUE	0.063270455269808	TRUE	TRUE	0.0376475725581323	0.0988904343427957	FALSE	TRUE
20170922-E03	TRUE	0.51456744769043	FALSE	0.130908489751576	TRUE	TRUE	0.0467456451580572	0.150097854450565	FALSE	TRUE
20170922-E04	TRUE	0.423630359069889	TRUE	0.0520779937271392	TRUE	TRUE	0.0503409588555461	0.120560816216129	FALSE	TRUE
20170922-E05	TRUE	0.424164998699251	TRUE	0.058718516691599	TRUE	TRUE	0.0447310055153192	0.110262499433556	FALSE	TRUE
20170922-E06	TRUE	0.422728317973573	TRUE	0.0534489151184775	TRUE	TRUE	0.0432456190639989	0.112139785515089	FALSE	TRUE
20170922-E07	TRUE	0.34729140124769	TRUE	0.0506042810749454	TRUE	TRUE	0.0431277784951394	0.103638999309611	FALSE	TRUE
20170922-E08	TRUE	0.359594390012474	TRUE	0.044457855143639	TRUE	TRUE	0.0528693128627598	0.123551841803455	FALSE	TRUE
20170922-E09	TRUE	0.470698603963368	FALSE	0.066605719533464	TRUE	TRUE	0.0456414302919556	0.114396652947944	FALSE	TRUE
20170922-E10	TRUE	0.452847388854439	FALSE	0.0575865923852287	TRUE	TRUE	0.0598427723407669	0.138803984321622	FALSE	TRUE
20170922-E11	TRUE	0.377994677253959	TRUE	0.0675895989089167	TRUE	TRUE	0.0358276780474593	0.101776100870484	FALSE	TRUE
20170922-E12	TRUE	0.528263295231903	FALSE	0.0486038423668563	TRUE	TRUE	0.057146506578107	0.131304639556787	FALSE	TRUE
20170922-F01	FALSE	0.574452799048998	FALSE	0.290649345366032	FALSE	FALSE	0.0484988452655889	0.210449330783939	FALSE	FALSE
20170922-F02	FALSE	0.671688804694222	FALSE	0.355067654965301	FALSE	FALSE	0.0632919412062848	0.252734981592309	FALSE	FALSE
20170922-F03	FALSE	0.521982765325328	FALSE	0.201716493797031	FALSE	FALSE	0.0428294886271979	0.151309017905368	FALSE	FALSE
20170922-F04	TRUE	0.448524538006734	FALSE	0.0457254273504274	TRUE	TRUE	0.0567536624687493	0.130959353927582	FALSE	TRUE
20170922-F05	TRUE	0.421785068675981	TRUE	0.066634097995858	TRUE	TRUE	0.0403585084365244	0.104540044849229	FALSE	TRUE
20170922-F06	TRUE	0.439507778596005	TRUE	0.0744801353492212	TRUE	TRUE	0.0414309630804476	0.104623154072036	FALSE	TRUE
20170922-F07	TRUE	0.452567751374458	FALSE	0.100174759835722	TRUE	TRUE	0.0436033181875026	0.130358295000395	FALSE	FALSE
20170922-F08	TRUE	0.396782061238788	TRUE	0.031583172441825	TRUE	TRUE	0.0715871432708085	0.153961272501923	FALSE	FALSE
20170922-F09	TRUE	0.49939522779753	FALSE	0.0781454345312334	TRUE	TRUE	0.0628392349444301	0.154209792584761	FALSE	FALSE
20170922-F10	FALSE	0.725979075474201	FALSE	0.314717049631658	FALSE	FALSE	0.0933910117760154	0.276048565121413	FALSE	FALSE
20170922-F11	TRUE	0.446305673809847	FALSE	0.077404472055364	TRUE	TRUE	0.0358279883834697	0.099505470585015	FALSE	TRUE
20170922-F12	TRUE	0.495399873958862	FALSE	0.0422747973448957	TRUE	TRUE	0.0672710203602652	0.149946698341107	FALSE	TRUE
20170922-G01	TRUE	0.405231583474498	TRUE	0.0610180590655033	TRUE	TRUE	0.035385522318122	0.0954532637327116	FALSE	TRUE
20170922-G02	FALSE	0.507439076968806	FALSE	0.191660343313278	FALSE	FALSE	0.0329509321029989	0.123109161397142	FALSE	FALSE
20170922-G03	FALSE	0.44271613007513	FALSE	0.212345157435754	FALSE	FALSE	0.0330358866238066	0.128412193813409	FALSE	FALSE
20170922-G04	TRUE	0.396414329302966	TRUE	0.0722732292413971	TRUE	TRUE	0.0341010484050859	0.0990792597139458	FALSE	TRUE
20170922-G05	TRUE	0.338776946081631	TRUE	0.0558162325364104	TRUE	TRUE	0.0499827868147001	0.1203266106193	FALSE	TRUE
20170922-G06	TRUE	0.368507373937362	TRUE	0.0510576413849284	TRUE	TRUE	0.0442352334279082	0.101480666051789	FALSE	TRUE
20170922-G07	FALSE	0.627092749379337	FALSE	0.16446299802394	TRUE	FALSE	0.0665555310917498	0.189159237246161	FALSE	FALSE
20170922-G08	FALSE	0.470308547515693	FALSE	0.209046355663645	FALSE	FALSE	0.0387618762228764	0.132057273587147	FALSE	FALSE
20170922-G09	TRUE	0.402287076815677	TRUE	0.0508438660015449	TRUE	TRUE	0.0558045990937508	0.13175326893084	FALSE	TRUE
20170922-G10	FALSE	0.659398015941026	FALSE	0.179583861566008	FALSE	FALSE	0.0693570102980241	0.19910778300008	FALSE	FALSE
20170922-G11	TRUE	0.486342034133723	FALSE	0.0587475311833478	TRUE	TRUE	0.0410167996471673	0.101962457871795	FALSE	TRUE
20170922-G12	TRUE	0.499585549401988	FALSE	0.0442441691857108	TRUE	TRUE	0.0656057161416044	0.146832288962859	FALSE	TRUE
20170922-H01	TRUE	0.393840767199145	TRUE	0.0644920956438732	TRUE	TRUE	0.0412583806085611	0.109327225282966	FALSE	TRUE
20170922-H02	TRUE	0.388450991639666	TRUE	0.100723035784962	TRUE	TRUE	0.036099929716951	0.124759142735995	FALSE	FALSE
20170922-H03	TRUE	0.390366323973499	TRUE	0.0701333603039979	TRUE	TRUE	0.0378725449800852	0.108866318612273	FALSE	TRUE
20170922-H04	FALSE	0.533243494870485	FALSE	0.192387490465294	FALSE	FALSE	0.0409166600586789	0.146822791446831	FALSE	FALSE
20170922-H05	TRUE	0.345887306693639	TRUE	0.0707183985416137	TRUE	TRUE	0.0380732823360928	0.0976387212988696	FALSE	TRUE
20170922-H06	TRUE	0.414436626351682	TRUE	0.0552836569976233	TRUE	TRUE	0.0399359860333164	0.10401273173406	FALSE	TRUE
20170922-H07	FALSE	0.492177916504097	FALSE	0.166014622587872	TRUE	FALSE	0.0383938984431404	0.126943177043791	FALSE	FALSE
20170922-H08	TRUE	0.378281200769398	TRUE	0.0269735008781196	TRUE	TRUE	0.10427177934746	0.20403065289276	FALSE	FALSE
20170922-H09	FALSE	0.553209620803286	FALSE	0.156631737877082	TRUE	FALSE	0.0423322172698386	0.132398315859518	FALSE	FALSE
20170922-H10	FALSE	0.599995908053973	FALSE	0.214558995028336	FALSE	FALSE	0.0491560980261276	0.147805418077624	FALSE	FALSE
20170922-H11	TRUE	0.382510618452667	TRUE	0.0611588768765083	TRUE	TRUE	0.0369824879422523	0.100820591023804	FALSE	TRUE
20170922-H12	TRUE	0.391015361205583	TRUE	0.0554028923547734	TRUE	TRUE	0.0400310318076028	0.102430743487617	FALSE	TRUE
