sample_id	cut_off_reads	unmapped_ratios	cut_off_unmapped	ercc_percentage	cut_off_ercc	cut_off_genes	ercc_conversion	conversion	conversion_outlier	filter_all
20170914-A01	TRUE	0.337728550686622	TRUE	0.103508331520314	TRUE	TRUE	0.0337163429409102	0.103840436630555	FALSE	TRUE
20170914-A02	TRUE	0.316445228005707	TRUE	0.102525113370112	TRUE	TRUE	0.0325217215599111	0.100255609201931	FALSE	TRUE
20170914-A03	TRUE	0.296175951331283	TRUE	0.129491402931605	TRUE	TRUE	0.0282393021922053	0.0871336313959265	FALSE	TRUE
20170914-A04	TRUE	0.383635585753664	TRUE	0.213713613773518	FALSE	FALSE	0.025145526676801	0.10379898897874	FALSE	FALSE
20170914-A05	TRUE	0.344432009577739	TRUE	0.0623492793767681	TRUE	TRUE	0.0586351811086652	0.148570114608673	FALSE	TRUE
20170914-A06	TRUE	0.298138580920205	TRUE	0.0852528088352175	TRUE	TRUE	0.0412792859799182	0.109691111150965	FALSE	TRUE
20170914-A07	TRUE	0.38095618240816	TRUE	0.293639595628581	FALSE	FALSE	0.0267635712317443	0.117852578673988	FALSE	FALSE
20170914-A08	TRUE	0.396364620110335	TRUE	0.315170218921786	FALSE	FALSE	0.0280257757937936	0.127861788954717	FALSE	FALSE
20170914-A09	TRUE	0.288689470205384	TRUE	0.116824571372974	TRUE	TRUE	0.0376946288473144	0.106587621804503	FALSE	TRUE
20170914-A10	TRUE	0.327354458773551	TRUE	0.0881561921901672	TRUE	TRUE	0.0391702442916303	0.109931940128869	FALSE	TRUE
20170914-A11	TRUE	0.370432494844413	TRUE	0.195370311231147	FALSE	FALSE	0.0287408929572203	0.106319668877927	FALSE	FALSE
20170914-A12	TRUE	0.337802848995979	TRUE	0.0768442086624836	TRUE	TRUE	0.048630958551141	0.131272812469172	FALSE	TRUE
20170914-B01	TRUE	0.312995421048964	TRUE	0.110416623157576	TRUE	TRUE	0.0272994199661347	0.0896196918561011	FALSE	TRUE
20170914-B02	TRUE	0.288052893767693	TRUE	0.0881558159179077	TRUE	TRUE	0.0346123988022624	0.0967832236835049	FALSE	TRUE
20170914-B03	TRUE	0.329467443601281	TRUE	0.116399492453725	TRUE	TRUE	0.0293514689104392	0.090178440364279	FALSE	TRUE
20170914-B04	TRUE	0.28421181281566	TRUE	0.0629819517575232	TRUE	TRUE	0.0496189917936694	0.129836542999211	FALSE	TRUE
20170914-B05	TRUE	0.453643313698458	FALSE	0.289038808270901	FALSE	FALSE	0.0260708078379086	0.120239847158754	FALSE	FALSE
20170914-B06	TRUE	0.404895900175988	TRUE	0.285067622101986	FALSE	FALSE	0.0244105222158972	0.110154406713855	FALSE	FALSE
20170914-B07	TRUE	0.322009237753099	TRUE	0.0935848341443566	TRUE	TRUE	0.0365706934137015	0.103926011765487	FALSE	TRUE
20170914-B08	TRUE	0.416282872841809	TRUE	0.203702502578738	FALSE	FALSE	0.0316765784365082	0.119790667293999	FALSE	FALSE
20170914-B09	TRUE	0.285787903444535	TRUE	0.0979338431584663	TRUE	TRUE	0.0323520472861799	0.0959467596044076	FALSE	TRUE
20170914-B10	TRUE	0.338467416960096	TRUE	0.0753524885445793	TRUE	TRUE	0.0423325894404169	0.116589683676744	FALSE	TRUE
20170914-B11	TRUE	0.412754864819828	TRUE	0.24662611991388	FALSE	FALSE	0.0252482178201889	0.106640713484241	FALSE	FALSE
20170914-B12	TRUE	0.362089187664991	TRUE	0.109023951056537	TRUE	TRUE	0.0307839254977265	0.0993523727857714	FALSE	TRUE
20170914-C01	TRUE	0.328523917862865	TRUE	0.0963608400249812	TRUE	TRUE	0.0545938901894756	0.151831636337244	FALSE	FALSE
20170914-C02	TRUE	0.390837036269472	TRUE	0.252910118205833	FALSE	TRUE	0.030859923641471	0.136928580360492	FALSE	FALSE
20170914-C03	TRUE	0.338461332076385	TRUE	0.0953469058181882	TRUE	TRUE	0.0455622045417194	0.139186186369845	FALSE	TRUE
20170914-C04	TRUE	0.333252313310082	TRUE	0.12541986350727	TRUE	TRUE	0.0324120076518024	0.133962779983868	FALSE	TRUE
20170914-C05	TRUE	0.309522851925864	TRUE	0.0871619102776613	TRUE	TRUE	0.0463784165656296	0.13788896001926	FALSE	TRUE
20170914-C06	TRUE	0.305233042523351	TRUE	0.102432579054173	TRUE	TRUE	0.0412029997235278	0.131507965233651	FALSE	TRUE
20170914-C07	TRUE	0.323368908662218	TRUE	0.152946888115701	TRUE	TRUE	0.0345370902817711	0.107333110419293	FALSE	TRUE
20170914-C08	TRUE	0.317976727618143	TRUE	0.0960736411099441	TRUE	TRUE	0.0458569334970492	0.13557530434746	FALSE	TRUE
20170914-C09	FALSE	0.403635287253758	TRUE	0.358536848541524	FALSE	FALSE	0.0287709160948598	0.121046078607322	FALSE	FALSE
20170914-C10	TRUE	0.309941042349259	TRUE	0.0987781044286102	TRUE	TRUE	0.033640857780219	0.0962778418267139	FALSE	TRUE
20170914-C11	TRUE	0.350296974755494	TRUE	0.196244955790608	FALSE	TRUE	0.0265910131184634	0.0994987738198411	FALSE	FALSE
20170914-C12	TRUE	0.347757599221098	TRUE	0.0924990180805571	TRUE	TRUE	0.0377624045801527	0.110653559557848	FALSE	TRUE
