sample_id	cut_off_reads	unmapped_ratios	cut_off_unmapped	ercc_percentage	cut_off_ercc	cut_off_genes	ercc_conversion	conversion	conversion_outlier	filter_all
20170915-A01	FALSE	0.53619616738943	FALSE	0.222762255645085	FALSE	FALSE	0.033737987544166	0.136842934825439	FALSE	FALSE
20170915-A02	TRUE	0.386058439617793	TRUE	0.0586240468187405	TRUE	TRUE	0.0574291413461984	0.135214450540479	FALSE	TRUE
20170915-A03	TRUE	0.413451633551932	TRUE	0.109644780110577	TRUE	TRUE	0.0415430756047723	0.112872786012306	FALSE	FALSE
20170915-A04	TRUE	0.385879822359159	TRUE	0.0682271201436415	TRUE	TRUE	0.0501163278538464	0.126867131225866	FALSE	TRUE
20170915-A05	TRUE	0.385803962359999	TRUE	0.0906281516948998	TRUE	TRUE	0.0380878472761136	0.108701471728302	FALSE	TRUE
20170915-A06	TRUE	0.408587581778221	TRUE	0.0951902475521492	TRUE	TRUE	0.0389587190230277	0.118639521334577	FALSE	FALSE
20170915-A07	FALSE	0.557982153847984	FALSE	0.296362816916567	FALSE	FALSE	0.0493451664888667	0.174585571977591	FALSE	FALSE
20170915-A08	TRUE	0.34339293587741	TRUE	0.0650334253633355	TRUE	TRUE	0.0443152157224014	0.113053662862286	FALSE	TRUE
20170915-A09	TRUE	0.340497235015652	TRUE	0.0817410829209691	TRUE	TRUE	0.043670719972006	0.112506775827586	FALSE	TRUE
20170915-A10	TRUE	0.352182424320676	TRUE	0.0771699045171449	TRUE	TRUE	0.0405216805428558	0.107047912492569	FALSE	TRUE
20170915-A11	TRUE	0.387394264513138	TRUE	0.0122635617000252	TRUE	TRUE	0.243760293931332	0.394681681417043	FALSE	FALSE
20170915-A12	TRUE	0.38896421750749	TRUE	0.0748279799638596	TRUE	TRUE	0.045977463570038	0.123279649541001	FALSE	TRUE
20170915-B01	TRUE	0.339519295949665	TRUE	0.0812848821355506	TRUE	TRUE	0.0406102494942684	0.106598242438441	FALSE	TRUE
20170915-B02	TRUE	0.351575251236469	TRUE	0.0812669956397393	TRUE	TRUE	0.0427281086051166	0.108952532907858	FALSE	TRUE
20170915-B03	TRUE	0.366710029221009	TRUE	0.0554339143802023	TRUE	TRUE	0.0515541740674956	0.123292797250483	FALSE	TRUE
20170915-B04	TRUE	0.354990721442187	TRUE	0.0597159320325918	TRUE	TRUE	0.046464140548246	0.11566481841883	FALSE	TRUE
20170915-B05	TRUE	0.366074445662441	TRUE	0.0553698718588938	TRUE	TRUE	0.0514283317253241	0.125009685381899	FALSE	TRUE
20170915-B06	TRUE	0.365190064179901	TRUE	0.0778886508340468	TRUE	TRUE	0.0408132250384154	0.107893276499346	FALSE	TRUE
20170915-B07	TRUE	0.356048480955328	TRUE	0.0802799852049451	TRUE	TRUE	0.0409249563699825	0.111841433511283	FALSE	TRUE
20170915-B08	TRUE	0.383110834430303	TRUE	0.0751814476038974	TRUE	TRUE	0.0398221311204417	0.107946623642903	FALSE	TRUE
20170915-B09	FALSE	0.458863591065802	FALSE	0.250346767810543	FALSE	FALSE	0.0358573843360671	0.142803380741066	FALSE	FALSE
20170915-B10	TRUE	0.359519684435533	TRUE	0.055325258067516	TRUE	TRUE	0.0497342046099216	0.123401505406786	FALSE	TRUE
