sample_id	cut_off_reads	unmapped_ratios	cut_off_unmapped	ercc_percentage	cut_off_ercc	cut_off_genes	ercc_conversion	conversion	conversion_outlier	filter_all
20170916-A01	TRUE	0.377774735705242	TRUE	0.13155140664029	TRUE	TRUE	0.0315445171305023	0.102912727364351	FALSE	TRUE
20170916-A02	TRUE	0.408964298294754	TRUE	0.0320523423572439	TRUE	TRUE	0.128768020969856	0.274154885918586	FALSE	FALSE
20170916-A03	TRUE	0.356929989454862	TRUE	0.146050192499644	TRUE	TRUE	0.0312118623382963	0.100039015555332	FALSE	TRUE
20170916-A04	TRUE	0.359312981185014	TRUE	0.123467130979233	TRUE	TRUE	0.0363152365520557	0.116316726871363	FALSE	TRUE
20170916-A05	FALSE	0.551160660254031	FALSE	0.344452183110919	FALSE	FALSE	0.0383746202004693	0.161989556758845	FALSE	FALSE
20170916-A06	TRUE	0.346078725569987	TRUE	0.109137367967971	TRUE	TRUE	0.0369558866491382	0.107577671193651	FALSE	TRUE
20170916-A07	TRUE	0.426993728440611	TRUE	0.257311180915616	FALSE	FALSE	0.0324560715406338	0.137919554287267	FALSE	FALSE
20170916-A08	TRUE	0.328464089268418	TRUE	0.088362204119119	TRUE	TRUE	0.0394459706959707	0.114587529504982	FALSE	TRUE
20170916-A09	TRUE	0.418444186432244	TRUE	0.201302665965264	FALSE	FALSE	0.0343289534444398	0.152075524601308	FALSE	FALSE
20170916-A10	TRUE	0.331995931879237	TRUE	0.0882438217799922	TRUE	TRUE	0.047236733571625	0.129388107095232	FALSE	TRUE
20170916-A11	TRUE	0.378710580175835	TRUE	0.183971874875155	FALSE	TRUE	0.0300036192544336	0.11445108404042	FALSE	FALSE
20170916-A12	FALSE	0.5932777856235	FALSE	0.494450874485597	FALSE	FALSE	0.0411719572935225	0.265917793580724	FALSE	FALSE
20170916-B01	TRUE	0.422445712673216	TRUE	0.132280350060355	TRUE	TRUE	0.0427615051397998	0.125646632952705	FALSE	TRUE
20170916-B02	TRUE	0.518252926662817	FALSE	0.176016331037689	FALSE	TRUE	0.0442582580103732	0.136818399644849	FALSE	FALSE
20170916-B03	TRUE	0.394198039526046	TRUE	0.0923686776782074	TRUE	TRUE	0.0473156375896454	0.125471392150275	FALSE	TRUE
20170916-B04	TRUE	0.480657456301221	FALSE	0.174590778049523	FALSE	FALSE	0.0363315319171705	0.136615324712956	FALSE	FALSE
20170916-B05	FALSE	0.651568665954717	FALSE	0.378996209343081	FALSE	FALSE	0.0635350675276527	0.228983813620428	FALSE	FALSE
20170916-B06	FALSE	0.605372295499933	FALSE	0.20762408439379	FALSE	FALSE	0.0577649325626204	0.194238101249842	FALSE	FALSE
20170916-B07	TRUE	0.339836211768146	TRUE	0.0848534611424604	TRUE	TRUE	0.0385180656312095	0.107072128072586	FALSE	TRUE
20170916-B08	TRUE	0.357162857515564	TRUE	0.0940510749839082	TRUE	TRUE	0.0446362312068823	0.122687500267506	FALSE	TRUE
20170916-B09	TRUE	0.379327378734444	TRUE	0.107022086710235	TRUE	TRUE	0.0388706561459861	0.113241341598826	FALSE	TRUE
20170916-B10	TRUE	0.375374709682638	TRUE	0.078287095436563	TRUE	TRUE	0.0533649334330115	0.139040908931211	FALSE	FALSE
20170916-B11	TRUE	0.408854888413155	TRUE	0.0949014618841922	TRUE	TRUE	0.0431003404766673	0.121238343274805	FALSE	TRUE
20170916-B12	TRUE	0.55340105707705	FALSE	0.156876940530213	TRUE	TRUE	0.0519688535769225	0.153168868581683	FALSE	TRUE
20170916-C01	FALSE	0.538005531784741	FALSE	0.176597887872888	FALSE	FALSE	0.0592562733044442	0.196593610858946	FALSE	FALSE
20170916-C02	FALSE	0.573384475226205	FALSE	0.153967021366951	TRUE	TRUE	0.0588675676740612	0.176780652337723	FALSE	FALSE
20170916-C03	FALSE	0.570984011813911	FALSE	0.290116237778462	FALSE	FALSE	0.0497764141397656	0.175755352497832	FALSE	FALSE
20170916-C04	FALSE	0.742535731904752	FALSE	0.367504183084147	FALSE	FALSE	0.100312098402791	0.299020758219017	TRUE	FALSE
20170916-C05	TRUE	0.554818520368548	FALSE	0.122915283799134	TRUE	FALSE	0.0685541270307522	0.191848056693751	FALSE	FALSE
20170916-C06	TRUE	0.40529476389844	TRUE	0.0572581267855764	TRUE	TRUE	0.0998246915245095	0.218008935027479	TRUE	TRUE
20170916-C07	FALSE	0.483880971321477	FALSE	0.211599049086967	FALSE	FALSE	0.0711869428874787	0.206857923135051	FALSE	FALSE
20170916-C08	FALSE	0.595381402447187	FALSE	0.284864446370789	FALSE	FALSE	0.0685265627540709	0.221039871936042	FALSE	FALSE
20170916-C09	FALSE	0.571640864586963	FALSE	0.292628006572037	FALSE	FALSE	0.0555391922241449	0.183400492074253	FALSE	FALSE
20170916-C10	TRUE	0.36741743606606	TRUE	0.104282285938672	TRUE	TRUE	0.0445359484206534	0.120581202405062	FALSE	TRUE
20170916-C11	TRUE	0.394974629085171	TRUE	0.100781447883149	TRUE	TRUE	0.0483105277855348	0.131193606554812	FALSE	TRUE
20170916-C12	TRUE	0.466364173792212	FALSE	0.0832329254202381	TRUE	TRUE	0.0715804880279919	0.176830674191612	FALSE	TRUE
20170916-D01	TRUE	0.455284829549258	FALSE	0.147376927290411	TRUE	TRUE	0.0449111104830276	0.145468093423239	FALSE	FALSE
20170916-D02	TRUE	0.447651893786863	FALSE	0.115283672006066	TRUE	TRUE	0.0470196113442252	0.139618323571623	FALSE	TRUE
20170916-D03	FALSE	0.629389494604543	FALSE	0.149208357329658	TRUE	FALSE	0.0880473297899266	0.229834726338339	FALSE	FALSE
20170916-D04	TRUE	0.470712502400615	FALSE	0.0887646030122059	TRUE	TRUE	0.0540785042971302	0.153966440323844	FALSE	FALSE
20170916-D05	TRUE	0.391338455036502	TRUE	0.0775739892612726	TRUE	TRUE	0.0523105218790712	0.138333488088974	FALSE	TRUE
20170916-D06	TRUE	0.431559566767972	TRUE	0.0760877881621382	TRUE	TRUE	0.0514359716614611	0.142056670569529	FALSE	FALSE
20170916-D07	TRUE	0.366704982092105	TRUE	0.10753821246503	TRUE	TRUE	0.0336850897386273	0.108389959749608	FALSE	TRUE
20170916-D08	TRUE	0.523153289910811	FALSE	0.164506237191255	TRUE	TRUE	0.0489041392315064	0.152964381159941	FALSE	TRUE
20170916-D09	TRUE	0.401673876412329	TRUE	0.0720262864679264	TRUE	TRUE	0.0527545382794002	0.141192692597609	FALSE	TRUE
20170916-D10	TRUE	0.391245492639195	TRUE	0.087581167564895	TRUE	TRUE	0.0453536488449207	0.123304143730726	FALSE	TRUE
20170916-D11	TRUE	0.419119006470801	TRUE	0.0807842486052395	TRUE	TRUE	0.0477203300311188	0.13085749497064	FALSE	TRUE
20170916-D12	TRUE	0.407786763554697	TRUE	0.0846804243536128	TRUE	TRUE	0.0448373770403563	0.122104930286759	FALSE	TRUE
20170916-E01	TRUE	0.382083788218648	TRUE	0.100452954449604	TRUE	TRUE	0.0470362200241941	0.120885774894035	FALSE	TRUE
20170916-E02	TRUE	0.530907849006569	FALSE	0.173336692278624	FALSE	FALSE	0.0483824085108857	0.16403804717191	FALSE	FALSE
20170916-E03	FALSE	0.643350612137194	FALSE	0.220973652587568	FALSE	FALSE	0.0686501426934226	0.230057243392787	FALSE	FALSE
20170916-E04	TRUE	0.428820062659057	TRUE	0.10415883206669	TRUE	TRUE	0.0461122398550327	0.131134117376647	FALSE	TRUE
20170916-E05	TRUE	0.452627431201337	FALSE	0.108121260286911	TRUE	TRUE	0.0437028948840182	0.132434731929087	FALSE	FALSE
